DATAFLOW,LAST UPDATE,freq,unit,category,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,RS,2020,125.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,RS,2021,152.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,1995,203.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,1996,206.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,1997,217.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,1998,190.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,1999,160.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2000,109.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2001,103.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2002,104.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2003,116.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2004,139.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2005,159.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2006,142.4,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2007,121.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2008,126.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2009,188.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2010,190.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2011,172.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2012,180.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2013,183.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2014,182.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2015,164.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2016,159.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2017,151.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2018,140.8,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2019,151.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2020,187.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SE,2021,197.7,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,1996,33.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,1997,30.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,1998,36.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,1999,35.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2000,34.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2001,27.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2002,28.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2003,28.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2004,28.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2005,30.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2006,24.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2007,19.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2008,19.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2009,30.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2010,37.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2011,39.3,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2012,40.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2013,45.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2014,42.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2015,37.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2016,32.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2017,25.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2018,21.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2019,18.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2020,19.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SI,2021,17.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,1998,160.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,1999,214.8,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2000,262.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2001,276.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2002,257.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2003,235.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2004,244.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2005,216.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2006,175.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2007,139.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2008,118.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2009,162.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2010,198.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2011,191.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2012,188.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2013,193.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2014,179.7,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2015,141.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2016,118.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2017,109.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2018,84.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2019,76.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2020,83.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,SK,2021,88.4,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2006,1296.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2007,1345.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2008,1499.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2009,2005.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2010,1687.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2011,1351.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2012,1246.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2013,1320.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2014,1545.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2015,1593.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2016,1637.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2017,1640.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2018,1669.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2019,2203.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,TR,2020,2096.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,1994,1629.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,1995,1419.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,1996,1347.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,1997,1143.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,1999,814.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2000,743.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2001,633.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2002,656.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2003,633.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2004,655.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2005,690.3,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2006,784.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2007,769.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2008,866.8,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2009,1177.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2010,1181.8,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2011,1187.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2012,1142.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2013,1084.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2014,877.8,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2015,738.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2016,675.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2017,598.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2018,540.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,M,UK,2019,508.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,1995,159.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,1996,192.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,1997,186.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,1998,202.4,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,1999,168.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2000,167.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2001,143.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2002,175.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2003,171.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2004,199.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2005,201.7,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2006,191.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2007,180.7,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2008,158.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2009,202.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2010,183.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2011,172.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2012,188.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2013,200.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2014,190.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2015,196.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2016,216.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2017,199.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2018,169.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2019,156.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2020,188.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,AT,2021,216.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,1994,346.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,1995,344.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,1996,344.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,1997,328.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,1998,346.4,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,1999,326.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2000,253.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2001,221.8,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2002,250.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2003,282.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2004,272.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2005,318.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2006,307.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2007,288.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2008,270.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2009,298.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2010,321.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2011,275.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2012,292.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2013,320.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2014,327.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2015,327.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2016,301.4,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2017,257.3,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2018,221.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2019,200.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2020,199.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BE,2021,232.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2000,509.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2001,615.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2002,554.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2003,404.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2004,360.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2005,299.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2006,272.9,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2007,219.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2008,179.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2009,212.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2010,312.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2011,331.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2012,358.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2013,375.3,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2014,333.7,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2015,264.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2016,213.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2017,176.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2018,149.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2019,123.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2020,142.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,BG,2021,150.1,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,1996,122.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,1997,125.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,1998,114.7,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,1999,104.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2000,91.9,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2001,85.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2002,97.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2003,138.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2004,148.0,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2005,151.2,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2006,139.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2007,128.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2008,119.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2009,142.8,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2010,167.6,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2011,155.0,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2012,157.6,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2013,163.5,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2014,167.5,b
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2015,164.2,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2016,174.7,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2017,159.1,
ESTAT:HRST_ST_NUNESEX(1.0),27/04/22 23:00:00,A,THS,NON_HRSTU,T,CH,2018,159.5,
